rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1679586245260424375,,11,,1679586245,258402046,"""vectornav""",,0.00901274662465,0.00258476356976,0.67965555191,-0.733471572399,"[3.380143056190767e-07, 0.0, 0.0, 0.0, 3.261688079330731e-07, 0.0, 0.0, 0.0, 1.6166388260352998e-06]",,0.0061220084317,0.00334447063506,-0.000318016856909,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.186156123877,0.153914093971,-9.52498626709,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245284570059,,12,,1679586245,282442929,"""vectornav""",,0.00900717452168,0.00258395075798,0.679664134979,-0.733463704586,"[3.39235249335993e-07, 0.0, 0.0, 0.0, 3.2730293924697267e-07, 0.0, 0.0, 0.0, 1.61657897405313e-06]",,0.00572513137013,0.00139476265758,-0.000634850934148,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.125517532229,0.137041658163,-9.5423412323,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245309554491,,13,,1679586245,308364287,"""vectornav""",,0.00901393219829,0.00258817872964,0.679658770561,-0.733468532562,"[3.4035703252670816e-07, 0.0, 0.0, 0.0, 3.2834499662452306e-07, 0.0, 0.0, 0.0, 1.6165492138114383e-06]",,0.00504495482892,0.000893290154636,-0.000243900343776,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.149326920509,0.149043470621,-9.61706542969,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245335115210,,14,,1679586245,333290096,"""vectornav""",,0.00900479219854,0.00257927691564,0.679659068584,-0.733468413353,"[3.413780900114309e-07, 0.0, 0.0, 0.0, 3.292910248868594e-07, 0.0, 0.0, 0.0, 1.6164754757261922e-06]",,0.0047908462584,0.00230377819389,-0.00131126493216,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.132189795375,0.148973107338,-9.51273155212,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245361831349,,15,,1679586245,357586435,"""vectornav""",,0.00901482347399,0.00258775916882,0.679661929607,-0.73346555233,"[3.422543689031888e-07, 0.0, 0.0, 0.0, 3.301027225818459e-07, 0.0, 0.0, 0.0, 1.61643215951858e-06]",,0.00601596711203,0.00140664726496,-0.000383507460356,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.13272690773,0.13842985034,-9.53229808807,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245385234187,,16,,1679586245,383192977,"""vectornav""",,0.00901645049453,0.00259745726362,0.679663062096,-0.733464479446,"[3.4296322206937383e-07, 0.0, 0.0, 0.0, 3.3076612711486706e-07, 0.0, 0.0, 0.0, 1.6165812887500763e-06]",,0.00608916208148,0.00261669186875,0.000122487545013,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.146053984761,0.124045565724,-9.53000926971,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245411145400,,17,,1679586245,408647680,"""vectornav""",,0.00901097338647,0.00259230285883,0.679660916328,-0.733466506004,"[3.435181502335496e-07, 0.0, 0.0, 0.0, 3.312875252945172e-07, 0.0, 0.0, 0.0, 1.6167744064458843e-06]",,0.00533231208101,0.00034864153713,-0.000728180631995,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.135787546635,0.141610443592,-9.5385055542,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245434643854,,18,,1679586245,433216850,"""vectornav""",,0.00901812501252,0.00260751624592,0.679657876492,-0.733469247818,"[3.43910542523168e-07, 0.0, 0.0, 0.0, 3.3165639537331346e-07, 0.0, 0.0, 0.0, 1.6169351261984305e-06]",,0.00564359873533,0.00125046819448,-0.000250549986959,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.15067628026,0.123686619103,-9.5546245575,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245461346585,,19,,1679586245,458509378,"""vectornav""",,0.00901099853218,0.00259767612442,0.679651796818,-0.733475029469,"[3.4523681619068366e-07, 0.0, 0.0, 0.0, 3.3288621918318973e-07, 0.0, 0.0, 0.0, 1.6169321498341233e-06]",,0.0050730635412,0.0030072061345,-0.000347744673491,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.139821380377,0.160367429256,-9.53483200073,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245485384173,,20,,1679586245,483310771,"""vectornav""",,0.00900537613779,0.00260274391621,0.679637551308,-0.7334882617,"[3.467162377143454e-07, 0.0, 0.0, 0.0, 3.342547579651362e-07, 0.0, 0.0, 0.0, 1.6168653477115118e-06]",,0.00617914274335,0.00188361015171,-0.000707810744643,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.157434016466,0.142227172852,-9.55941200256,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245509561312,,21,,1679586245,508345156,"""vectornav""",,0.00900612771511,0.00260115647689,0.67963296175,-0.733492493629,"[3.481001508907827e-07, 0.0, 0.0, 0.0, 3.355330721319945e-07, 0.0, 0.0, 0.0, 1.6167853192627188e-06]",,0.00486885197461,0.00307855755091,0.000554986298084,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.155492633581,0.162465423346,-9.56855010986,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245536905929,,22,,1679586245,533057941,"""vectornav""",,0.00900533795357,0.00260004773736,0.679632425308,-0.733492970467,"[3.4934876735320836e-07, 0.0, 0.0, 0.0, 3.3668388276905114e-07, 0.0, 0.0, 0.0, 1.6166923961523146e-06]",,0.00629722839221,0.00173652544618,-0.000870317220688,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.164428979158,0.16199362278,-9.55779266357,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245559858240,,23,,1679586245,558345029,"""vectornav""",,0.00900760944933,0.00260816235095,0.67964053154,-0.733485400677,"[3.5046065354823817e-07, 0.0, 0.0, 0.0, 3.377071276800778e-07, 0.0, 0.0, 0.0, 1.6165991450393642e-06]",,0.00584729015827,0.00193987041712,-0.00045513920486,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.159923911095,0.123321384192,-9.59135246277,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245584358770,,24,,1679586245,582967702,"""vectornav""",,0.00900149811059,0.00259862840176,0.679638922215,-0.733487069607,"[3.514302140316345e-07, 0.0, 0.0, 0.0, 3.3859616432406367e-07, 0.0, 0.0, 0.0, 1.6164781210095832e-06]",,0.00506014563143,0.00290064234287,-0.00101134926081,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.150696888566,0.155045464635,-9.53855514526,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245609414626,,25,,1679586245,608343238,"""vectornav""",,0.00900297239423,0.00260728714056,0.679640650749,-0.733485400677,"[3.522516040193969e-07, 0.0, 0.0, 0.0, 3.393471246501966e-07, 0.0, 0.0, 0.0, 1.6163574321583018e-06]",,0.00567482691258,-0.000199363566935,-0.00100007839501,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.164730072021,0.119486346841,-9.58290195465,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245634737650,,26,,1679586245,632790392,"""vectornav""",,0.00900082103908,0.00260451738723,0.679640293121,-0.7334856987,"[3.529220600183281e-07, 0.0, 0.0, 0.0, 3.399565892799078e-07, 0.0, 0.0, 0.0, 1.6162162484536003e-06]",,0.00464514922351,0.00285288086161,0.000394348055124,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.127153277397,0.13830666244,-9.56172847748,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245659454723,,27,,1679586245,657972040,"""vectornav""",,0.00900213886052,0.002602993045,0.679645180702,-0.733481168747,"[3.5344068518719806e-07, 0.0, 0.0, 0.0, 3.404319901319089e-07, 0.0, 0.0, 0.0, 1.6162364171767465e-06]",,0.00426230020821,0.000793811865151,-0.000799711793661,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.156705871224,0.134894281626,-9.51462554932,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245685064754,,28,,1679586245,682724601,"""vectornav""",,0.00899908971041,0.00260721240193,0.679636836052,-0.733488917351,"[3.5375400756176483e-07, 0.0, 0.0, 0.0, 3.4071315465588037e-07, 0.0, 0.0, 0.0, 1.616178887053036e-06]",,0.00459517678246,0.00117946788669,-0.000262906774879,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.154829367995,0.143963962793,-9.58413982391,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245709383813,,29,,1679586245,707727658,"""vectornav""",,0.00900580827147,0.00260580098256,0.679640650749,-0.733485341072,"[3.5386654983920716e-07, 0.0, 0.0, 0.0, 3.4080454862605975e-07, 0.0, 0.0, 0.0, 1.6160410173032025e-06]",,0.00488837901503,0.00400661770254,-0.000423409044743,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.162669301033,0.135182052851,-9.52634906769,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245733510104,,30,,1679586245,732631771,"""vectornav""",,0.00900340639055,0.00261218147352,0.679639935493,-0.733486056328,"[3.537499084214893e-07, 0.0, 0.0, 0.0, 3.4068294572324776e-07, 0.0, 0.0, 0.0, 1.6158843091895232e-06]",,0.00454690679908,0.000262590125203,4.28557395935e-05,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.147377789021,0.132871046662,-9.56263160706,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245759422278,,31,,1679586245,757904907,"""vectornav""",,0.00900153350085,0.00260721426457,0.679636001587,-0.733489692211,"[3.535067095025162e-07, 0.0, 0.0, 0.0, 3.4044557139082744e-07, 0.0, 0.0, 0.0, 1.615761658983919e-06]",,0.00353263504803,0.00288579892367,-0.000384714454412,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.16282401979,0.141398623586,-9.54167747498,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245784148983,,32,,1679586245,782430621,"""vectornav""",,0.00900034047663,0.00260966923088,0.679629266262,-0.733495950699,"[3.530179356330011e-07, 0.0, 0.0, 0.0, 3.399813067894432e-07, 0.0, 0.0, 0.0, 1.615652567025418e-06]",,0.00510246027261,-8.61743465066e-05,-0.00022792071104,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.142139911652,0.150590330362,-9.54856300354,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245808979816,,33,,1679586245,808052491,"""vectornav""",,0.00899823755026,0.00260506710038,0.679633438587,-0.733492076397,"[3.5232847758147855e-07, 0.0, 0.0, 0.0, 3.393357620638882e-07, 0.0, 0.0, 0.0, 1.615639344007984e-06]",,0.00500871846452,0.00145387277007,-0.000512909144163,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.164189070463,0.163178175688,-9.55637550354,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245834253400,,34,,1679586245,832425918,"""vectornav""",,0.00900157634169,0.00260312156752,0.679631233215,-0.733494102955,"[3.515897272937854e-07, 0.0, 0.0, 0.0, 3.3864307970361764e-07, 0.0, 0.0, 0.0, 1.615594386153458e-06]",,0.00455698510632,0.0011378666386,-0.000889813527465,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.152717217803,0.156852185726,-9.52609348297,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245859440040,,35,,1679586245,857676814,"""vectornav""",,0.00900002848357,0.0025968302507,0.67963385582,-0.733491718769,"[3.5058445094433353e-07, 0.0, 0.0, 0.0, 3.3770297145602453e-07, 0.0, 0.0, 0.0, 1.6155292644881776e-06]",,0.00554548250511,0.00195389799774,-0.00134275667369,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.14761044085,0.137780532241,-9.58329296112,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245885774932,,36,,1679586245,883418012,"""vectornav""",,0.00900512747467,0.00261002313346,0.679633319378,-0.733492076397,"[3.4954209552915897e-07, 0.0, 0.0, 0.0, 3.3672757168814487e-07, 0.0, 0.0, 0.0, 1.6154320802814779e-06]",,0.00448906095698,0.000886039808393,-0.000469002872705,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.151885449886,0.144777536392,-9.54849815369,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245911539266,,37,,1679586245,908929643,"""vectornav""",,0.00900205690414,0.0026031290181,0.679636597633,-0.733489215374,"[3.4828584274922426e-07, 0.0, 0.0, 0.0, 3.355525060848864e-07, 0.0, 0.0, 0.0, 1.615290606457626e-06]",,0.00425257952884,0.00166789907962,-0.00105809606612,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.167991653085,0.13196092844,-9.52837467194,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245935316311,,38,,1679586245,933173886,"""vectornav""",,0.0090066017583,0.00260573672131,0.679645180702,-0.733481168747,"[3.469165718865053e-07, 0.0, 0.0, 0.0, 3.342783651173166e-07, 0.0, 0.0, 0.0, 1.6152744100833029e-06]",,0.00280185649171,0.00218414608389,-0.00135007500648,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.169750839472,0.128196656704,-9.50507926941,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245959718857,,39,,1679586245,958385902,"""vectornav""",,0.00900697242469,0.0026063779369,0.679646372795,-0.733480036259,"[3.458282205269175e-07, 0.0, 0.0, 0.0, 3.3326603719677644e-07, 0.0, 0.0, 0.0, 1.6152747406207429e-06]",,0.0032078565564,0.000352358445525,0.000417253002524,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.191275909543,0.136955589056,-9.57835292816,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586245984902009,,40,,1679586245,983218431,"""vectornav""",,0.00900516100228,0.00260352180339,0.679646551609,-0.733479857445,"[3.4467095805483216e-07, 0.0, 0.0, 0.0, 3.3218696353101444e-07, 0.0, 0.0, 0.0, 1.615199709489399e-06]",,0.00330889667384,0.00297900848091,-0.000503795221448,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.139798924327,0.145870387554,-9.54423999786,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586246013054208,,41,,1679586246,8920557,"""vectornav""",,0.00900845602155,0.00261089764535,0.679647147655,-0.733479261398,"[3.4351563513229484e-07, 0.0, 0.0, 0.0, 3.3110904104292426e-07, 0.0, 0.0, 0.0, 1.6151015436363945e-06]",,0.0036587996874,0.0011179940775,0.000463880598545,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.164194941521,0.140304908156,-9.53043746948,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586246034565243,,42,,1679586246,32992224,"""vectornav""",,0.00900034047663,0.00260824034922,0.679647922516,-0.733478665352,"[3.4201751233335714e-07, 0.0, 0.0, 0.0, 3.297164237087823e-07, 0.0, 0.0, 0.0, 1.6150873313190378e-06]",,0.00391675485298,0.00278869643807,-0.000521427020431,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.161511853337,0.154609441757,-9.50759601593,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586246061367398,,43,,1679586246,58218448,"""vectornav""",,0.00899671670049,0.00261327438056,0.679654240608,-0.733472824097,"[3.403662121138191e-07, 0.0, 0.0, 0.0, 3.2818190768487797e-07, 0.0, 0.0, 0.0, 1.6150780768204212e-06]",,0.0037098377943,0.00144829694182,-0.000951368361712,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.162512272596,0.152538210154,-9.53216171265,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586246085075483,,44,,1679586246,82892770,"""vectornav""",,0.0089969933033,0.00260567176156,0.679649472237,-0.733477294445,"[3.390464589763547e-07, 0.0, 0.0, 0.0, 3.2695285670083886e-07, 0.0, 0.0, 0.0, 1.614986524816296e-06]",,0.00392677728087,0.00190506875515,-1.61677598953e-06,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.165995061398,0.164651811123,-9.59284210205,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586246109893356,,45,,1679586246,107993074,"""vectornav""",,0.00899950787425,0.00260418769903,0.679655969143,-0.733471274376,"[3.401254596115579e-07, 0.0, 0.0, 0.0, 3.279538448501681e-07, 0.0, 0.0, 0.0, 1.6148807639986317e-06]",,0.00362765276805,0.00156969111413,-0.000179372727871,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.176618531346,0.168878853321,-9.48525524139,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586246134501566,,46,,1679586246,132945027,"""vectornav""",,0.00900089833885,0.00259505328722,0.679649353027,-0.733477413654,"[3.414205627849948e-07, 0.0, 0.0, 0.0, 3.2915463296626387e-07, 0.0, 0.0, 0.0, 1.614775998103184e-06]",,0.00258713797666,0.00164056569338,-0.000406546518207,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.14036308229,0.153541833162,-9.55038166046,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586246160558027,,47,,1679586246,158246450,"""vectornav""",,0.00900473631918,0.00259305094369,0.679636359215,-0.733489453793,"[3.4260227218882645e-07, 0.0, 0.0, 0.0, 3.302491749068007e-07, 0.0, 0.0, 0.0, 1.6146722270334675e-06]",,0.00254672020674,0.00268276920542,0.000781320035458,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.146655350924,0.139251187444,-9.52735042572,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586246184724414,,48,,1679586246,182727077,"""vectornav""",,0.00899958889931,0.00259165465832,0.679629027843,-0.733496248722,"[3.4363217782681784e-07, 0.0, 0.0, 0.0, 3.312034034541807e-07, 0.0, 0.0, 0.0, 1.6146091067717628e-06]",,0.00259167817421,0.00101852510124,-0.00043579377234,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.150390088558,0.148193344474,-9.53506088257,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1679586246211576265,,49,,1679586246,208120980,"""vectornav""",,0.00899841822684,0.00259102042764,0.679632544518,-0.733493030071,"[3.4455339969592496e-07, 0.0, 0.0, 0.0, 3.3205439413615103e-07, 0.0, 0.0, 0.0, 1.6145026973960564e-06]",,0.00169033906423,0.00293655972928,-0.000846842303872,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.148114949465,0.139641553164,-9.55173301697,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
